,name,qid,measure,value
61374,Advanced BM25,10907,ndcg_cut.10,0.8774
61375,Advanced BM25,10907,ndcg_cut.100,0.9176
61240,Advanced BM25,109122,map,0.6937
61241,Advanced BM25,109122,recip_rank,1.0
61242,Advanced BM25,109122,P.5,0.6
61243,Advanced BM25,109122,P.10,0.3
61244,Advanced BM25,109122,P.100,0.05
61245,Advanced BM25,109122,ndcg_cut.5,0.7123
61246,Advanced BM25,109122,ndcg_cut.10,0.7123
61247,Advanced BM25,109122,ndcg_cut.100,0.8129
61384,Advanced BM25,109225,map,0.7381
61385,Advanced BM25,109225,recip_rank,1.0
61386,Advanced BM25,109225,P.5,0.6
61387,Advanced BM25,109225,P.10,0.4
61388,Advanced BM25,109225,P.100,0.05
61389,Advanced BM25,109225,ndcg_cut.5,0.7406
61390,Advanced BM25,109225,ndcg_cut.10,0.8719
61391,Advanced BM25,109225,ndcg_cut.100,0.9081
61408,Advanced BM25,109240,map,0.2667
61409,Advanced BM25,109240,recip_rank,0.3333
61410,Advanced BM25,109240,P.5,0.4
61411,Advanced BM25,109240,P.10,0.3
61412,Advanced BM25,109240,P.100,0.03
61413,Advanced BM25,109240,ndcg_cut.5,0.378
61414,Advanced BM25,109240,ndcg_cut.10,0.4421
61415,Advanced BM25,109240,ndcg_cut.100,0.4421
61424,Advanced BM25,10950,map,0.3157
61425,Advanced BM25,10950,recip_rank,1.0
61426,Advanced BM25,10950,P.5,0.4
61427,Advanced BM25,10950,P.10,0.3
61428,Advanced BM25,10950,P.100,0.05
61429,Advanced BM25,10950,ndcg_cut.5,0.3276
61430,Advanced BM25,10950,ndcg_cut.10,0.3944
61431,Advanced BM25,10950,ndcg_cut.100,0.4971
61448,Advanced BM25,10963,map,0.9429
61449,Advanced BM25,10963,recip_rank,1.0
61450,Advanced BM25,10963,P.5,0.8
61451,Advanced BM25,10963,P.10,0.5
61452,Advanced BM25,10963,P.100,0.05
61453,Advanced BM25,10963,ndcg_cut.5,0.902
61454,Advanced BM25,10963,ndcg_cut.10,0.9864
61455,Advanced BM25,10963,ndcg_cut.100,0.9864
61920,Advanced BM25,109654,map,0.6
61921,Advanced BM25,109654,recip_rank,1.0
61922,Advanced BM25,109654,P.5,0.6
61923,Advanced BM25,109654,P.10,0.3
61924,Advanced BM25,109654,P.100,0.03
61925,Advanced BM25,109654,ndcg_cut.5,0.6995
61926,Advanced BM25,109654,ndcg_cut.10,0.6995
61927,Advanced BM25,109654,ndcg_cut.100,0.6995
61456,Advanced BM25,10968,map,0.1667
61457,Advanced BM25,10968,recip_rank,1.0
61458,Advanced BM25,10968,P.5,0.2
61459,Advanced BM25,10968,P.10,0.1
61460,Advanced BM25,10968,P.100,0.01
61461,Advanced BM25,10968,ndcg_cut.5,0.2533
61462,Advanced BM25,10968,ndcg_cut.10,0.2323
61463,Advanced BM25,10968,ndcg_cut.100,0.2323
62360,Advanced BM25,110010,map,0.0156
62361,Advanced BM25,110010,recip_rank,0.0278
62362,Advanced BM25,110010,P.5,0.0
62363,Advanced BM25,110010,P.10,0.0
62364,Advanced BM25,110010,P.100,0.02
62365,Advanced BM25,110010,ndcg_cut.5,0.0
62366,Advanced BM25,110010,ndcg_cut.10,0.0
62367,Advanced BM25,110010,ndcg_cut.100,0.1113
62488,Advanced BM25,110091,map,0.1044
62489,Advanced BM25,110091,recip_rank,0.3333
62490,Advanced BM25,110091,P.5,0.2
62491,Advanced BM25,110091,P.10,0.1
62492,Advanced BM25,110091,P.100,0.04
62493,Advanced BM25,110091,ndcg_cut.5,0.1092
62494,Advanced BM25,110091,ndcg_cut.10,0.1013
62495,Advanced BM25,110091,ndcg_cut.100,0.2623
62552,Advanced BM25,110101,map,0.469
62553,Advanced BM25,110101,recip_rank,0.3333
62554,Advanced BM25,110101,P.5,0.6
62555,Advanced BM25,110101,P.10,0.5
62556,Advanced BM25,110101,P.100,0.05
62557,Advanced BM25,110101,ndcg_cut.5,0.3442
62558,Advanced BM25,110101,ndcg_cut.10,0.5098
62559,Advanced BM25,110101,ndcg_cut.100,0.5098
62656,Advanced BM25,110156,map,0.125
62657,Advanced BM25,110156,recip_rank,0.5
62658,Advanced BM25,110156,P.5,0.2
62659,Advanced BM25,110156,P.10,0.1
62660,Advanced BM25,110156,P.100,0.01
62661,Advanced BM25,110156,ndcg_cut.5,0.301
62662,Advanced BM25,110156,ndcg_cut.10,0.301
62663,Advanced BM25,110156,ndcg_cut.100,0.301
62664,Advanced BM25,110160,map,0.7629
62665,Advanced BM25,110160,recip_rank,1.0
62666,Advanced BM25,110160,P.5,0.8
62667,Advanced BM25,110160,P.10,0.6
62668,Advanced BM25,110160,P.100,0.08
62669,Advanced BM25,110160,ndcg_cut.5,0.5869
62670,Advanced BM25,110160,ndcg_cut.10,0.6754
62671,Advanced BM25,110160,ndcg_cut.100,0.7862
63504,Advanced BM25,110592,map,0.7684
63505,Advanced BM25,110592,recip_rank,1.0
63506,Advanced BM25,110592,P.5,0.8
63507,Advanced BM25,110592,P.10,0.5
63508,Advanced BM25,110592,P.100,0.06
63509,Advanced BM25,110592,ndcg_cut.5,0.6285
63510,Advanced BM25,110592,ndcg_cut.10,0.6151
63511,Advanced BM25,110592,ndcg_cut.100,0.7119
61560,Advanced BM25,11066,map,0.8755
61561,Advanced BM25,11066,recip_rank,1.0
61562,Advanced BM25,11066,P.5,0.8
61563,Advanced BM25,11066,P.10,0.8
61564,Advanced BM25,11066,P.100,0.08
61565,Advanced BM25,11066,ndcg_cut.5,0.6724
61566,Advanced BM25,11066,ndcg_cut.10,0.8392
61567,Advanced BM25,11066,ndcg_cut.100,0.8392
63888,Advanced BM25,110835,map,1.0
63889,Advanced BM25,110835,recip_rank,1.0
63890,Advanced BM25,110835,P.5,0.8
63891,Advanced BM25,110835,P.10,0.4
63892,Advanced BM25,110835,P.100,0.04
63893,Advanced BM25,110835,ndcg_cut.5,0.8596
63894,Advanced BM25,110835,ndcg_cut.10,0.8596
63895,Advanced BM25,110835,ndcg_cut.100,0.8596
63992,Advanced BM25,110894,map,0.7121
63993,Advanced BM25,110894,recip_rank,1.0
63994,Advanced BM25,110894,P.5,0.6
63995,Advanced BM25,110894,P.10,0.5
63996,Advanced BM25,110894,P.100,0.06
63997,Advanced BM25,110894,ndcg_cut.5,0.4406
63998,Advanced BM25,110894,ndcg_cut.10,0.6659
63999,Advanced BM25,110894,ndcg_cut.100,0.7224
61608,Advanced BM25,11105,map,0.9444
61609,Advanced BM25,11105,recip_rank,1.0
61610,Advanced BM25,11105,P.5,1.0
61611,Advanced BM25,11105,P.10,0.6
61612,Advanced BM25,11105,P.100,0.06
61613,Advanced BM25,11105,ndcg_cut.5,0.7379
61614,Advanced BM25,11105,ndcg_cut.10,0.8066
61615,Advanced BM25,11105,ndcg_cut.100,0.8066
64320,Advanced BM25,111134,map,0.581
64321,Advanced BM25,111134,recip_rank,1.0
64322,Advanced BM25,111134,P.5,0.4
64323,Advanced BM25,111134,P.10,0.2
64324,Advanced BM25,111134,P.100,0.04
64325,Advanced BM25,111134,ndcg_cut.5,0.6351
64326,Advanced BM25,111134,ndcg_cut.10,0.6351
64327,Advanced BM25,111134,ndcg_cut.100,0.7579
64480,Advanced BM25,111232,map,0.3116
64481,Advanced BM25,111232,recip_rank,1.0
64482,Advanced BM25,111232,P.5,0.2
64483,Advanced BM25,111232,P.10,0.1
64484,Advanced BM25,111232,P.100,0.03
64485,Advanced BM25,111232,ndcg_cut.5,0.2808
64486,Advanced BM25,111232,ndcg_cut.10,0.2808
64487,Advanced BM25,111232,ndcg_cut.100,0.4671
65432,Advanced BM25,111975,map,0.3074
65433,Advanced BM25,111975,recip_rank,1.0
65434,Advanced BM25,111975,P.5,0.4
65435,Advanced BM25,111975,P.10,0.2
65436,Advanced BM25,111975,P.100,0.04
65437,Advanced BM25,111975,ndcg_cut.5,0.4537
65438,Advanced BM25,111975,ndcg_cut.10,0.4033
65439,Advanced BM25,111975,ndcg_cut.100,0.5678
65904,Advanced BM25,112368,map,0.8973
65905,Advanced BM25,112368,recip_rank,1.0
65906,Advanced BM25,112368,P.5,1.0
65907,Advanced BM25,112368,P.10,0.8
65908,Advanced BM25,112368,P.100,0.12
65909,Advanced BM25,112368,ndcg_cut.5,0.8496
65910,Advanced BM25,112368,ndcg_cut.10,0.8483
65911,Advanced BM25,112368,ndcg_cut.100,0.9433
61800,Advanced BM25,11238,map,0.7567
61801,Advanced BM25,11238,recip_rank,1.0
61802,Advanced BM25,11238,P.5,1.0
61803,Advanced BM25,11238,P.10,0.8
61804,Advanced BM25,11238,P.100,0.11
61805,Advanced BM25,11238,ndcg_cut.5,0.8274
61806,Advanced BM25,11238,ndcg_cut.10,0.7681
61807,Advanced BM25,11238,ndcg_cut.100,0.8106
61816,Advanced BM25,11242,map,0.0
61817,Advanced BM25,11242,recip_rank,0.0
61818,Advanced BM25,11242,P.5,0.0
61819,Advanced BM25,11242,P.10,0.0
61820,Advanced BM25,11242,P.100,0.0
61821,Advanced BM25,11242,ndcg_cut.5,0.0
61822,Advanced BM25,11242,ndcg_cut.10,0.0
61823,Advanced BM25,11242,ndcg_cut.100,0.0
66032,Advanced BM25,112462,map,0.0588
66033,Advanced BM25,112462,recip_rank,0.125
66034,Advanced BM25,112462,P.5,0.0
66035,Advanced BM25,112462,P.10,0.1
66036,Advanced BM25,112462,P.100,0.02
66037,Advanced BM25,112462,ndcg_cut.5,0.0
66038,Advanced BM25,112462,ndcg_cut.10,0.1677
66039,Advanced BM25,112462,ndcg_cut.100,0.2177
66144,Advanced BM25,112553,map,0.0027
66145,Advanced BM25,112553,recip_rank,0.0164
66146,Advanced BM25,112553,P.5,0.0
66147,Advanced BM25,112553,P.10,0.0
66148,Advanced BM25,112553,P.100,0.01
66149,Advanced BM25,112553,ndcg_cut.5,0.0
66150,Advanced BM25,112553,ndcg_cut.10,0.0
66151,Advanced BM25,112553,ndcg_cut.100,0.0681
61856,Advanced BM25,11298,map,0.7004
61857,Advanced BM25,11298,recip_rank,1.0
61858,Advanced BM25,11298,P.5,0.6
61859,Advanced BM25,11298,P.10,0.7
61860,Advanced BM25,11298,P.100,0.09
61861,Advanced BM25,11298,ndcg_cut.5,0.5437
61862,Advanced BM25,11298,ndcg_cut.10,0.6506
61863,Advanced BM25,11298,ndcg_cut.100,0.7701
61936,Advanced BM25,11364,map,0.2667
61937,Advanced BM25,11364,recip_rank,0.3333
61938,Advanced BM25,11364,P.5,0.2
61939,Advanced BM25,11364,P.10,0.2
61940,Advanced BM25,11364,P.100,0.02
61941,Advanced BM25,11364,ndcg_cut.5,0.3066
61942,Advanced BM25,11364,ndcg_cut.10,0.4838
61943,Advanced BM25,11364,ndcg_cut.100,0.4838
62000,Advanced BM25,11409,map,0.8576
62001,Advanced BM25,11409,recip_rank,1.0
62002,Advanced BM25,11409,P.5,0.8
62003,Advanced BM25,11409,P.10,0.8
62004,Advanced BM25,11409,P.100,0.11
62005,Advanced BM25,11409,ndcg_cut.5,0.659
62006,Advanced BM25,11409,ndcg_cut.10,0.758
62007,Advanced BM25,11409,ndcg_cut.100,0.8452
68432,Advanced BM25,114316,map,0.5649
68433,Advanced BM25,114316,recip_rank,0.5
68434,Advanced BM25,114316,P.5,0.6
68435,Advanced BM25,114316,P.10,0.6
68436,Advanced BM25,114316,P.100,0.1
68437,Advanced BM25,114316,ndcg_cut.5,0.4182
68438,Advanced BM25,114316,ndcg_cut.10,0.553
68439,Advanced BM25,114316,ndcg_cut.100,0.7127
57488,Advanced BM25,114709,map,0.9667
57489,Advanced BM25,114709,recip_rank,1.0
57490,Advanced BM25,114709,P.5,0.8
57491,Advanced BM25,114709,P.10,0.5
57492,Advanced BM25,114709,P.100,0.05
57493,Advanced BM25,114709,ndcg_cut.5,0.8086
57494,Advanced BM25,114709,ndcg_cut.10,0.8988
57495,Advanced BM25,114709,ndcg_cut.100,0.8988
57664,Advanced BM25,114774,map,0.0172
57665,Advanced BM25,114774,recip_rank,0.0435
57666,Advanced BM25,114774,P.5,0.0
57667,Advanced BM25,114774,P.10,0.0
57668,Advanced BM25,114774,P.100,0.02
57669,Advanced BM25,114774,ndcg_cut.5,0.0
57670,Advanced BM25,114774,ndcg_cut.10,0.0
57671,Advanced BM25,114774,ndcg_cut.100,0.097
57768,Advanced BM25,114822,map,0.0117
57769,Advanced BM25,114822,recip_rank,0.0345
57770,Advanced BM25,114822,P.5,0.0
57771,Advanced BM25,114822,P.10,0.0
57772,Advanced BM25,114822,P.100,0.02
57773,Advanced BM25,114822,ndcg_cut.5,0.0
57774,Advanced BM25,114822,ndcg_cut.10,0.0
57775,Advanced BM25,114822,ndcg_cut.100,0.1128
57800,Advanced BM25,114835,map,0.0
57801,Advanced BM25,114835,recip_rank,0.0
57802,Advanced BM25,114835,P.5,0.0
57803,Advanced BM25,114835,P.10,0.0
57804,Advanced BM25,114835,P.100,0.0
57805,Advanced BM25,114835,ndcg_cut.5,0.0
57806,Advanced BM25,114835,ndcg_cut.10,0.0
57807,Advanced BM25,114835,ndcg_cut.100,0.0
58384,Advanced BM25,115219,map,0.7117
58385,Advanced BM25,115219,recip_rank,1.0
58386,Advanced BM25,115219,P.5,0.6
58387,Advanced BM25,115219,P.10,0.5
58388,Advanced BM25,115219,P.100,0.05
58389,Advanced BM25,115219,ndcg_cut.5,0.4779
58390,Advanced BM25,115219,ndcg_cut.10,0.7279
58391,Advanced BM25,115219,ndcg_cut.100,0.7279
58720,Advanced BM25,115463,map,0.3214
58721,Advanced BM25,115463,recip_rank,1.0
58722,Advanced BM25,115463,P.5,0.2
58723,Advanced BM25,115463,P.10,0.2
58724,Advanced BM25,115463,P.100,0.02
58725,Advanced BM25,115463,ndcg_cut.5,0.2808
58726,Advanced BM25,115463,ndcg_cut.10,0.468
58727,Advanced BM25,115463,ndcg_cut.100,0.468
59256,Advanced BM25,115879,map,0.1667
59257,Advanced BM25,115879,recip_rank,1.0
59258,Advanced BM25,115879,P.5,0.2
59259,Advanced BM25,115879,P.10,0.1
59260,Advanced BM25,115879,P.100,0.01
59261,Advanced BM25,115879,ndcg_cut.5,0.2533
59262,Advanced BM25,115879,ndcg_cut.10,0.2323
59263,Advanced BM25,115879,ndcg_cut.100,0.2323
62216,Advanced BM25,11594,map,0.2049
62217,Advanced BM25,11594,recip_rank,1.0
62218,Advanced BM25,11594,P.5,0.2
62219,Advanced BM25,11594,P.10,0.1
62220,Advanced BM25,11594,P.100,0.02
62221,Advanced BM25,11594,ndcg_cut.5,0.2184
62222,Advanced BM25,11594,ndcg_cut.10,0.2184
62223,Advanced BM25,11594,ndcg_cut.100,0.2871
59312,Advanced BM25,115944,map,0.288
59313,Advanced BM25,115944,recip_rank,1.0
59314,Advanced BM25,115944,P.5,0.4
59315,Advanced BM25,115944,P.10,0.2
59316,Advanced BM25,115944,P.100,0.03
59317,Advanced BM25,115944,ndcg_cut.5,0.6332
59318,Advanced BM25,115944,ndcg_cut.10,0.5808
59319,Advanced BM25,115944,ndcg_cut.100,0.6219
59424,Advanced BM25,116029,map,0.3668
59425,Advanced BM25,116029,recip_rank,0.3333
59426,Advanced BM25,116029,P.5,0.2
59427,Advanced BM25,116029,P.10,0.4
59428,Advanced BM25,116029,P.100,0.05
59429,Advanced BM25,116029,ndcg_cut.5,0.0984
59430,Advanced BM25,116029,ndcg_cut.10,0.4292
59431,Advanced BM25,116029,ndcg_cut.100,0.5236
59472,Advanced BM25,116064,map,0.76
59473,Advanced BM25,116064,recip_rank,1.0
59474,Advanced BM25,116064,P.5,0.8
59475,Advanced BM25,116064,P.10,0.4
59476,Advanced BM25,116064,P.100,0.04
59477,Advanced BM25,116064,ndcg_cut.5,0.8909
59478,Advanced BM25,116064,ndcg_cut.10,0.8909
59479,Advanced BM25,116064,ndcg_cut.100,0.8909
62272,Advanced BM25,11650,map,0.8767
62273,Advanced BM25,11650,recip_rank,1.0
62274,Advanced BM25,11650,P.5,0.8
62275,Advanced BM25,11650,P.10,0.5
62276,Advanced BM25,11650,P.100,0.05
62277,Advanced BM25,11650,ndcg_cut.5,0.8734
62278,Advanced BM25,11650,ndcg_cut.10,0.9636
62279,Advanced BM25,11650,ndcg_cut.100,0.9636
60480,Advanced BM25,116750,map,0.0494
60481,Advanced BM25,116750,recip_rank,0.0833
60482,Advanced BM25,116750,P.5,0.0
60483,Advanced BM25,116750,P.10,0.0
60484,Advanced BM25,116750,P.100,0.04
60485,Advanced BM25,116750,ndcg_cut.5,0.0
60486,Advanced BM25,116750,ndcg_cut.10,0.0
60487,Advanced BM25,116750,ndcg_cut.100,0.2547
60576,Advanced BM25,116855,map,0.4741
60577,Advanced BM25,116855,recip_rank,1.0
60578,Advanced BM25,116855,P.5,0.8
60579,Advanced BM25,116855,P.10,0.5
60580,Advanced BM25,116855,P.100,0.07
60581,Advanced BM25,116855,ndcg_cut.5,0.6287
60582,Advanced BM25,116855,ndcg_cut.10,0.524
60583,Advanced BM25,116855,ndcg_cut.100,0.621
60672,Advanced BM25,116929,map,0.4083
60673,Advanced BM25,116929,recip_rank,1.0
60674,Advanced BM25,116929,P.5,0.4
60675,Advanced BM25,116929,P.10,0.3
60676,Advanced BM25,116929,P.100,0.03
60677,Advanced BM25,116929,ndcg_cut.5,0.6332
60678,Advanced BM25,116929,ndcg_cut.10,0.7131
60679,Advanced BM25,116929,ndcg_cut.100,0.7131
60928,Advanced BM25,117095,map,0.5234
60929,Advanced BM25,117095,recip_rank,1.0
60930,Advanced BM25,117095,P.5,0.8
60931,Advanced BM25,117095,P.10,0.4
60932,Advanced BM25,117095,P.100,0.05
60933,Advanced BM25,117095,ndcg_cut.5,0.6824
60934,Advanced BM25,117095,ndcg_cut.10,0.6008
60935,Advanced BM25,117095,ndcg_cut.100,0.664
60960,Advanced BM25,117141,map,0.4278
60961,Advanced BM25,117141,recip_rank,1.0
60962,Advanced BM25,117141,P.5,0.4
60963,Advanced BM25,117141,P.10,0.4
60964,Advanced BM25,117141,P.100,0.06
60965,Advanced BM25,117141,ndcg_cut.5,0.3276
60966,Advanced BM25,117141,ndcg_cut.10,0.4666
60967,Advanced BM25,117141,ndcg_cut.100,0.5878
60976,Advanced BM25,117161,map,0.1825
60977,Advanced BM25,117161,recip_rank,1.0
60978,Advanced BM25,117161,P.5,0.2
60979,Advanced BM25,117161,P.10,0.1
60980,Advanced BM25,117161,P.100,0.02
60981,Advanced BM25,117161,ndcg_cut.5,0.363
60982,Advanced BM25,117161,ndcg_cut.10,0.3409
60983,Advanced BM25,117161,ndcg_cut.100,0.4174
61144,Advanced BM25,117244,map,0.3736
61145,Advanced BM25,117244,recip_rank,1.0
61146,Advanced BM25,117244,P.5,0.4
61147,Advanced BM25,117244,P.10,0.2
61148,Advanced BM25,117244,P.100,0.04
61149,Advanced BM25,117244,ndcg_cut.5,0.3561
61150,Advanced BM25,117244,ndcg_cut.10,0.3304
61151,Advanced BM25,117244,ndcg_cut.100,0.4624
62384,Advanced BM25,11729,map,0.0179
62385,Advanced BM25,11729,recip_rank,0.1429
62386,Advanced BM25,11729,P.5,0.0
62387,Advanced BM25,11729,P.10,0.1
62388,Advanced BM25,11729,P.100,0.01
62389,Advanced BM25,11729,ndcg_cut.5,0.0
62390,Advanced BM25,11729,ndcg_cut.10,0.0512
62391,Advanced BM25,11729,ndcg_cut.100,0.0512
61400,Advanced BM25,117430,map,0.1966
61401,Advanced BM25,117430,recip_rank,1.0
61402,Advanced BM25,117430,P.5,0.4
61403,Advanced BM25,117430,P.10,0.2
61404,Advanced BM25,117430,P.100,0.04
61405,Advanced BM25,117430,ndcg_cut.5,0.2766
61406,Advanced BM25,117430,ndcg_cut.10,0.2078
61407,Advanced BM25,117430,ndcg_cut.100,0.2458
62440,Advanced BM25,11754,map,0.1706
62441,Advanced BM25,11754,recip_rank,0.3333
62442,Advanced BM25,11754,P.5,0.2
62443,Advanced BM25,11754,P.10,0.2
62444,Advanced BM25,11754,P.100,0.05
62445,Advanced BM25,11754,ndcg_cut.5,0.1092
62446,Advanced BM25,11754,ndcg_cut.10,0.1688
62447,Advanced BM25,11754,ndcg_cut.100,0.3302
61688,Advanced BM25,117656,map,0.2138
61689,Advanced BM25,117656,recip_rank,0.5
61690,Advanced BM25,117656,P.5,0.4
61691,Advanced BM25,117656,P.10,0.3
61692,Advanced BM25,117656,P.100,0.04
61693,Advanced BM25,117656,ndcg_cut.5,0.3452
61694,Advanced BM25,117656,ndcg_cut.10,0.3991
61695,Advanced BM25,117656,ndcg_cut.100,0.4467
62496,Advanced BM25,11788,map,0.6065
62497,Advanced BM25,11788,recip_rank,1.0
62498,Advanced BM25,11788,P.5,0.6
62499,Advanced BM25,11788,P.10,0.5
62500,Advanced BM25,11788,P.100,0.05
62501,Advanced BM25,11788,ndcg_cut.5,0.489
62502,Advanced BM25,11788,ndcg_cut.10,0.6711
62503,Advanced BM25,11788,ndcg_cut.100,0.6711
61976,Advanced BM25,117894,map,0.0039
61977,Advanced BM25,117894,recip_rank,0.0156
61978,Advanced BM25,117894,P.5,0.0
61979,Advanced BM25,117894,P.10,0.0
61980,Advanced BM25,117894,P.100,0.01
61981,Advanced BM25,117894,ndcg_cut.5,0.0
61982,Advanced BM25,117894,ndcg_cut.10,0.0
61983,Advanced BM25,117894,ndcg_cut.100,0.0932
62296,Advanced BM25,118158,map,0.5256
62297,Advanced BM25,118158,recip_rank,1.0
62298,Advanced BM25,118158,P.5,0.6
62299,Advanced BM25,118158,P.10,0.3
62300,Advanced BM25,118158,P.100,0.04
62301,Advanced BM25,118158,ndcg_cut.5,0.592
62302,Advanced BM25,118158,ndcg_cut.10,0.556
62303,Advanced BM25,118158,ndcg_cut.100,0.6277
62352,Advanced BM25,118202,map,0.0718
62353,Advanced BM25,118202,recip_rank,1.0
62354,Advanced BM25,118202,P.5,0.2
62355,Advanced BM25,118202,P.10,0.1
62356,Advanced BM25,118202,P.100,0.03
62357,Advanced BM25,118202,ndcg_cut.5,0.3392
62358,Advanced BM25,118202,ndcg_cut.10,0.2273
62359,Advanced BM25,118202,ndcg_cut.100,0.247
62376,Advanced BM25,118224,map,0.75
62377,Advanced BM25,118224,recip_rank,1.0
62378,Advanced BM25,118224,P.5,0.6
62379,Advanced BM25,118224,P.10,0.3
62380,Advanced BM25,118224,P.100,0.03
62381,Advanced BM25,118224,ndcg_cut.5,0.866
62382,Advanced BM25,118224,ndcg_cut.10,0.866
62383,Advanced BM25,118224,ndcg_cut.100,0.866
62792,Advanced BM25,118431,map,0.5082
62793,Advanced BM25,118431,recip_rank,1.0
62794,Advanced BM25,118431,P.5,0.6
62795,Advanced BM25,118431,P.10,0.5
62796,Advanced BM25,118431,P.100,0.07
62797,Advanced BM25,118431,ndcg_cut.5,0.659
62798,Advanced BM25,118431,ndcg_cut.10,0.6279
62799,Advanced BM25,118431,ndcg_cut.100,0.7143
62832,Advanced BM25,118454,map,0.0
62833,Advanced BM25,118454,recip_rank,0.0
62834,Advanced BM25,118454,P.5,0.0
62835,Advanced BM25,118454,P.10,0.0
62836,Advanced BM25,118454,P.100,0.0
62837,Advanced BM25,118454,ndcg_cut.5,0.0
62838,Advanced BM25,118454,ndcg_cut.10,0.0
62839,Advanced BM25,118454,ndcg_cut.100,0.0
62992,Advanced BM25,118522,map,0.6717
62993,Advanced BM25,118522,recip_rank,1.0
62994,Advanced BM25,118522,P.5,0.8
62995,Advanced BM25,118522,P.10,0.6
62996,Advanced BM25,118522,P.100,0.07
62997,Advanced BM25,118522,ndcg_cut.5,0.659
62998,Advanced BM25,118522,ndcg_cut.10,0.6566
62999,Advanced BM25,118522,ndcg_cut.100,0.716
63824,Advanced BM25,118994,map,0.4083
63825,Advanced BM25,118994,recip_rank,1.0
63826,Advanced BM25,118994,P.5,0.4
63827,Advanced BM25,118994,P.10,0.3
63828,Advanced BM25,118994,P.100,0.03
63829,Advanced BM25,118994,ndcg_cut.5,0.2953
63830,Advanced BM25,118994,ndcg_cut.10,0.4195
63831,Advanced BM25,118994,ndcg_cut.100,0.4195
64280,Advanced BM25,119309,map,0.0048
64281,Advanced BM25,119309,recip_rank,0.0145
64282,Advanced BM25,119309,P.5,0.0
64283,Advanced BM25,119309,P.10,0.0
64284,Advanced BM25,119309,P.100,0.01
64285,Advanced BM25,119309,ndcg_cut.5,0.0
64286,Advanced BM25,119309,ndcg_cut.10,0.0
64287,Advanced BM25,119309,ndcg_cut.100,0.0766
62824,Advanced BM25,11952,map,0.3929
62825,Advanced BM25,11952,recip_rank,1.0
62826,Advanced BM25,11952,P.5,0.6
62827,Advanced BM25,11952,P.10,0.3
62828,Advanced BM25,11952,P.100,0.03
62829,Advanced BM25,11952,ndcg_cut.5,0.6028
62830,Advanced BM25,11952,ndcg_cut.10,0.5307
62831,Advanced BM25,11952,ndcg_cut.100,0.5307
64744,Advanced BM25,119603,map,0.731
64745,Advanced BM25,119603,recip_rank,1.0
64746,Advanced BM25,119603,P.5,0.6
64747,Advanced BM25,119603,P.10,0.4
64748,Advanced BM25,119603,P.100,0.05
64749,Advanced BM25,119603,ndcg_cut.5,0.5437
64750,Advanced BM25,119603,ndcg_cut.10,0.675
64751,Advanced BM25,119603,ndcg_cut.100,0.7414
64760,Advanced BM25,119633,map,0.0345
64761,Advanced BM25,119633,recip_rank,0.1667
64762,Advanced BM25,119633,P.5,0.0
64763,Advanced BM25,119633,P.10,0.1
64764,Advanced BM25,119633,P.100,0.04
64765,Advanced BM25,119633,ndcg_cut.5,0.0
64766,Advanced BM25,119633,ndcg_cut.10,0.0454
64767,Advanced BM25,119633,ndcg_cut.100,0.1373
62888,Advanced BM25,11983,map,0.7308
62889,Advanced BM25,11983,recip_rank,1.0
62890,Advanced BM25,11983,P.5,1.0
62891,Advanced BM25,11983,P.10,0.7
62892,Advanced BM25,11983,P.100,0.08
62893,Advanced BM25,11983,ndcg_cut.5,0.7948
62894,Advanced BM25,11983,ndcg_cut.10,0.8199
62895,Advanced BM25,11983,ndcg_cut.100,0.8443
65088,Advanced BM25,119892,map,0.0063
65089,Advanced BM25,119892,recip_rank,0.0312
65090,Advanced BM25,119892,P.5,0.0
65091,Advanced BM25,119892,P.10,0.0
65092,Advanced BM25,119892,P.100,0.01
65093,Advanced BM25,119892,ndcg_cut.5,0.0
65094,Advanced BM25,119892,ndcg_cut.10,0.0
65095,Advanced BM25,119892,ndcg_cut.100,0.072
62936,Advanced BM25,11998,map,0.0
62937,Advanced BM25,11998,recip_rank,0.0
62938,Advanced BM25,11998,P.5,0.0
62939,Advanced BM25,11998,P.10,0.0
62940,Advanced BM25,11998,P.100,0.0
62941,Advanced BM25,11998,ndcg_cut.5,0.0
62942,Advanced BM25,11998,ndcg_cut.10,0.0
62943,Advanced BM25,11998,ndcg_cut.100,0.0
62944,Advanced BM25,12004,map,1.0
62945,Advanced BM25,12004,recip_rank,1.0
62946,Advanced BM25,12004,P.5,1.0
62947,Advanced BM25,12004,P.10,0.8
62948,Advanced BM25,12004,P.100,0.08
